"Data Source","World Development Indicators",

"Last Updated Date","2020-04-09",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Barbados","BRB","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brunei Darussalam","BRN","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bhutan","BTN","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.5512940677806","29.1216931389348","29.6917622552117","30.2611985444565","30.8299516299005","31.3861982607832","31.8398133280191","32.2904837700353","32.7381023991199","33.1818531086363","33.6221258529616","34.0588222084035","34.4884688436605","34.9106872645578","35.3253453131239","35.7239651490472","35.9973189576214","36.1631110705627","","",
"Botswana","BWA","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central African Republic","CAF","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.2118488146912","98.2196715199559","98.2215086553019","98.2233724230574","98.22520941822","98.2743631404039","98.3237319994214","98.3749462623135","98.4258865007788","98.4765363365258","98.5269146305441","98.576675062365","98.6241377885026","98.6715471146069","98.7188965251546","98.7662217178808","98.8134976105464","98.8608540486569","","",
"Central Europe and the Baltics","CEB","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.4635212557842","87.9682920580273","88.4903364293257","89.0211721281383","89.5163371713736","90.1126466860048","90.7125819986255","91.302750924074","91.8518381260059","92.4039466868456","92.9463891021259","93.4557743477692","93.9690746549542","","",
"Switzerland","CHE","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.8243259052786","92.8243243243244","92.8243243243244","92.8243212164636","93.0635135135136","93.3027011657234","93.5418903656165","93.7810780526833","94.0202717713054","94.2594579723143","94.4986515943898","94.7378378378379","94.9770270270271","95.2162162162163","95.4554054054054","95.4554026043008","95.4554054054054","95.4554081548779","","",
"Channel Islands","CHI","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.975","91.975","91.975","91.975","91.975","91.975","91.975","91.975","91.975","","",
"Chile","CHL","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.9617713367305","92.4917719678125","92.9973843649507","93.4314007052886","93.868959817529","94.3089565152702","94.7523462905754","95.1984243970128","95.6476988512989","96.0995644545617","96.5540236451576","97.0114325950979","97.4713290544714","97.9338473289974","98.3100664136339","98.4758020065048","98.4639654416685","98.6391697263652","","",
"China","CHN","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cote d'Ivoire","CIV","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.7368419488097","33.9160759070279","34.0939666405362","34.270092995924","34.4448660477057","34.6170645900086","34.7875000040882","34.9561720679186","35.1230766726682","35.2874263964734","35.4500170604242","35.610840134143","35.7695121339823","35.9260366444443","36.0804195546212","36.2360745326889","36.3921924022467","36.5491037136841","","",
"Cameroon","CMR","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Congo, Dem. Rep.","COD","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Congo, Rep.","COG","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.4222903952088","27.583084115954","27.7818051782105","27.980412391566","29.576396857195","31.1952501845025","32.8366629335504","34.5007073058328","36.1879212580404","37.8980952799631","39.63144285026","41.3869007294224","42.4285810364253","43.0132418001464","43.5985214189514","44.1840939164007","44.7696323383487","45.354813073232","","",
"Colombia","COL","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.2630724695423","68.6486695610278","69.029691038957","69.4061703232257","69.7776851478833","70.1442759734987","70.5060017311792","70.7850166108798","71.0582904951803","71.32587073485","71.5873877797267","71.8429042043742","72.0929294147471","72.3371035240105","72.575489817128","72.8085854510703","72.9978979109839","73.2334257421982","","",
"Comoros","COM","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cabo Verde","CPV","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Costa Rica","CRI","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.7073946000517","87.2966944469437","87.86605176785","88.4155547750752","88.9449247829413","89.4535587927649","89.9424609476102","90.4114898322246","90.8612655720052","91.2909038295811","91.7020822070894","92.0944948722295","92.4650667859106","92.8147978584796","93.1448175068978","93.456031552611","93.7039007288698","93.8027969901436","","",
"Caribbean small states","CSS","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.3788202993999","95.3788754213877","95.3788382755959","95.3560081179535","95.8174478926976","96.2754420288447","96.7305558742389","97.1854170841532","97.6400347721304","98.0944077881038","98.5485360358235","99.0024215231566","99.4560665033291","99.6722769588803","99.6426756402145","99.6130676542475","99.6131993649831","99.6132861489321","","",
"Czech Republic","CZE","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.3218599810478","96.3179183184895","96.4358254770521","96.554069927859","96.6726827409731","96.7916664082763","96.9110188418797","97.0307243200565","97.1508264617382","97.2712801843348","97.3921259860639","97.5133377700554","97.6355782410989","97.7582259632299","97.8804463863185","97.8807221781346","97.8809979956058","97.8813119507766","","",
"Germany","DEU","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7999976079612","99.8000023906278","99.8","99.8","99.7999976146324","99.799997613335","99.8","99.8","99.8","99.7999975925349","99.8","99.8","99.8","99.8000023985915","99.8","99.8","99.8","99.8","","",
"Djibouti","DJI","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.8333918768554","93.8333865290701","93.8333876067485","93.8333939940371","94.1447701149426","94.4561526153257","94.767526610787","95.0789069850627","95.3902884153212","95.7016677236146","96.0130491419092","96.324421075062","96.6358014439647","96.7397911423441","96.7384920367741","96.7372108780461","96.7359369825465","96.7346719357738","","",
"Dominican Republic","DOM","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
